时间,笔记/素材ID,笔记/素材链接,笔记标题,消费,展现量,点击率,视频5s完播率,点击量,店铺新客支付金额,平均点击成本,平均千次展示费用,新客消耗,新客曝光,新客点击,新客点击率,新客平均点击成本,新客平均千次展示费用,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,商品1日支付订单量,商品1日支付订单成本,商品1日支付金额,商品1日支付ROI,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,首屏展现,首屏点击,首屏消耗,首屏展现占比,首屏点击占比,首屏消耗占比,7日支付转化率,店铺新客首购及30日复购支付订单量,店铺新客首购及30日复购支付金额,店铺新客首购及30日复购支付ROI
2026-05-19,69c3a5ab00000000280097e2,https://www.xiaohongshu.com/explore/69c3a5ab00000000280097e2?xsec_token=WBfSC_n371aK-FHrCOLsf__q5JRo-w40k0Zp0v9zR9CTQ=&xsec_source=pc_wind_export,长期主义的三文鱼，真的没有平替。。。,0.24,13,23.08%,0.0%,3,0.0,0.08,18.46,0.24,13,3,23.08%,0.08,18.46,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,3,0.24,53.85%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-05-19,69c4d7c300000000200387da,https://www.xiaohongshu.com/explore/69c4d7c300000000200387da?xsec_token=WBdSMwRhQgXYB0xSZvioQafvCSrOqsqcxByyPe4y62184=&xsec_source=pc_wind_export,真别低估了100来块的购买力，够吃半个月了,0.19,26,19.23%,0.0%,5,0.0,0.04,7.31,0.19,26,5,19.23%,0.04,7.31,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,1,0.01,30.77%,20.0%,7.37%,0.0%,0,0.0,0.0
2026-05-19,69ca9180000000001f0062ef,https://www.xiaohongshu.com/explore/69ca9180000000001f0062ef?xsec_token=WB1qhXfPDTLqfSPf2C3hmRFRrYJr76N76flGVz2vRAOr0=&xsec_source=pc_wind_export,以为300多没多少，结果把整条三文鱼发来了,0.00,5,0.0%,0.0%,0,0.0,0.0,0.0,0.0,5,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-19,69dbb9880000000022025a4f,https://www.xiaohongshu.com/explore/69dbb9880000000022025a4f?xsec_token=WBhc4mf568z6bxMhndg_EIpZQ7ucXbWy6OZVBkOd5Kwes=&xsec_source=pc_wind_export,跟爸妈商量好，推出整条三文鱼了,0.46,16,25.0%,0.0%,4,368.0,0.12,28.75,0.46,15,4,26.67%,0.12,30.67,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,0.46,368.0,800.0,1,0.46,368.0,800.0,1,0.46,368.0,800.0,3,1,0.22,18.75%,25.0%,47.83%,25.0%,1,368.0,800.0
2026-05-19,69fdea87000000002003b62d,https://www.xiaohongshu.com/explore/69fdea87000000002003b62d?xsec_token=WBnEJxiOj3esSjVmAffb0KI4tRgBrs_xd6pSxRJDpkqk4=&xsec_source=pc_wind_export,和老爸商量后，推出专为独居姐妹做的小包装,7.16,199,20.1%,0.0%,40,69.0,0.18,35.98,6.92,198,39,19.7%,0.18,34.95,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,7.16,69.0,9.64,1,7.16,69.0,9.64,1,7.16,69.0,9.64,57,19,1.74,28.64%,47.5%,24.27%,2.5%,1,69.0,9.97
2026-05-19,69ffd3480000000035032748,https://www.xiaohongshu.com/explore/69ffd3480000000035032748?xsec_token=WBjLY0TzAxpc89nJk3zUBEvBtF_ygP-DOFxqXFYJtmqh0=&xsec_source=pc_wind_export,69囤的虾仁，居然让我开始做饭了😂,0.05,8,12.5%,0.0%,1,0.0,0.05,6.25,0.05,8,1,12.5%,0.05,6.25,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0.05,37.5%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-05-19,6a009be80000000006037bfd,https://www.xiaohongshu.com/explore/6a009be80000000006037bfd?xsec_token=WBNaW9w9YXZXRGJyPVY3Z-saWLK9NoRLStM4fCWae49pw=&xsec_source=pc_wind_export,谁还去日料店啊，一整条才 300 来块,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-19,6a01782e0000000007025391,https://www.xiaohongshu.com/explore/6a01782e0000000007025391?xsec_token=WBDKD46_DUTJ9vYh-kCNnexExHBLuQ7LDleqnj86mRbKQ=&xsec_source=pc_wind_export,网友嘴巴太严了，空气炸锅就能做......,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-19,6a01813300000000070126cc,https://www.xiaohongshu.com/explore/6a01813300000000070126cc?xsec_token=WBDKD46_DUTJ9vYh-kCNnexOMDUalemQNg9L2wDzZL8nM=&xsec_source=pc_wind_export,69元5袋虾仁，一袋一顿真的很适合减脂期,4.93,65,23.08%,0.0%,15,0.0,0.33,75.85,4.93,65,15,23.08%,0.33,75.85,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,23,8,3.48,35.38%,53.33%,70.46%,0.0%,0,0.0,0.0
2026-05-19,6a019b0b0000000007022ff0,https://www.xiaohongshu.com/explore/6a019b0b0000000007022ff0?xsec_token=WBDKD46_DUTJ9vYh-kCNnexNx0YfQOHmxGrze-UWNqQWM=&xsec_source=pc_wind_export,一个人住后疯狂囤虾仁😭,0.00,4,0.0%,0.0%,0,0.0,0.0,0.0,0.0,4,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,50.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-20,692e4f1e000000001f007cb8,https://www.xiaohongshu.com/explore/692e4f1e000000001f007cb8?xsec_token=WBiGQg1u-W4V8sZsIn-llKe09K1sE-ezo3qmFqx-a6cDo=&xsec_source=pc_wind_export,在小红书上买到了整条三文鱼…,0.01,5,20.0%,0.0%,1,0.0,0.01,2.0,0.01,5,1,20.0%,0.01,2.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-20,69456f51000000001f006a7b,https://www.xiaohongshu.com/explore/69456f51000000001f006a7b?xsec_token=WB3bh0BH5K0kc2Hl-bqScR0Ec40inVmS5JK1W8C8ixc9s=&xsec_source=pc_wind_export,其实，300块能吃一个月的三文鱼😎,28.04,701,13.41%,0.0%,94,118.0,0.3,40.0,26.64,694,92,13.26%,0.29,38.39,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,28.04,118.0,4.21,1,28.04,118.0,4.21,1,28.04,118.0,4.21,229,41,14.54,32.67%,43.62%,51.84%,1.06%,1,118.0,4.43
2026-05-20,69b52200000000001f004cb6,https://www.xiaohongshu.com/explore/69b52200000000001f004cb6?xsec_token=WBL2_iYIGO6UEcDQe1uUQwb6xmxHp0BPJSoFdUuOke76E=&xsec_source=pc_wind_export,说一个撑死人但热量很低的东西,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-20,69b91f54000000002800a745,https://www.xiaohongshu.com/explore/69b91f54000000002800a745?xsec_token=WBLvxvEeJzsnTuMSq7iu6mX_3g7dffoK8GGP0dMeGJVKw=&xsec_source=pc_wind_export,和老爹商量后，推出一人食小包装,0.59,31,12.9%,0.0%,4,69.0,0.15,19.03,0.45,30,3,10.0%,0.15,15.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,0.59,69.0,116.95,1,0.59,69.0,116.95,1,0.59,69.0,116.95,6,3,0.33,19.35%,75.0%,55.93%,25.0%,1,69.0,153.33
2026-05-20,69c2602b000000002202bed3,https://www.xiaohongshu.com/explore/69c2602b000000002202bed3?xsec_token=WBzXHWDou8TL24WFO1UUnRMPvJ-mHFf1QzirH5JiP-oFE=&xsec_source=pc_wind_export,同事对于我每天吃一盒虾仁，表示很奢侈…,1.76,1,100.0%,0.0%,1,0.0,1.76,1760.0,1.76,1,1,100.0%,1.76,1760.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,1.76,100.0%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-05-20,69c2acd60000000028008317,https://www.xiaohongshu.com/explore/69c2acd60000000028008317?xsec_token=WBzXHWDou8TL24WFO1UUnRMDBGYfi3xf-4dKjxM3hn9XE=&xsec_source=pc_wind_export,感谢315，让我家无添加虾仁又爆单了,12.18,171,11.7%,0.0%,20,128.0,0.61,71.23,12.18,170,20,11.76%,0.61,71.65,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,12.18,128.0,10.51,1,12.18,128.0,10.51,1,12.18,128.0,10.51,55,9,6.49,32.16%,45.0%,53.27%,5.0%,1,128.0,10.51
2026-05-20,69c353ba000000001e00cbc5,https://www.xiaohongshu.com/explore/69c353ba000000001e00cbc5?xsec_token=WBfSC_n371aK-FHrCOLsf__tK2mgz-fW902ywsMrT6rRE=&xsec_source=pc_wind_export,同事总说我天天吃虾仁也太奢侈了……,4.96,31,22.58%,0.0%,7,0.0,0.71,160.0,4.96,31,7,22.58%,0.71,160.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9,4,4.25,29.03%,57.14%,85.69%,0.0%,0,0.0,0.0
2026-05-20,69c3a5ab00000000280097e2,https://www.xiaohongshu.com/explore/69c3a5ab00000000280097e2?xsec_token=WBfSC_n371aK-FHrCOLsf__q5JRo-w40k0Zp0v9zR9CTQ=&xsec_source=pc_wind_export,长期主义的三文鱼，真的没有平替。。。,0.01,6,16.67%,0.0%,1,0.0,0.01,1.67,0.01,6,1,16.67%,0.01,1.67,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0.01,16.67%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-05-20,69c4d7c300000000200387da,https://www.xiaohongshu.com/explore/69c4d7c300000000200387da?xsec_token=WBdSMwRhQgXYB0xSZvioQafvCSrOqsqcxByyPe4y62184=&xsec_source=pc_wind_export,真别低估了100来块的购买力，够吃半个月了,0.91,35,17.14%,0.0%,6,0.0,0.15,26.0,0.91,35,6,17.14%,0.15,26.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0,0.0,20.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-20,69ca9180000000001f0062ef,https://www.xiaohongshu.com/explore/69ca9180000000001f0062ef?xsec_token=WB1qhXfPDTLqfSPf2C3hmRFRrYJr76N76flGVz2vRAOr0=&xsec_source=pc_wind_export,以为300多没多少，结果把整条三文鱼发来了,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-20,69d750700000000023006a58,https://www.xiaohongshu.com/explore/69d750700000000023006a58?xsec_token=WBjjqu5Or1W2s9DuqbFSQyvBAjPiTMvl_aaefcGsMdPfM=&xsec_source=pc_wind_export,同事问我：你天天带虾仁，月薪多少啊,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-20,69dbb9880000000022025a4f,https://www.xiaohongshu.com/explore/69dbb9880000000022025a4f?xsec_token=WBhc4mf568z6bxMhndg_EIpZQ7ucXbWy6OZVBkOd5Kwes=&xsec_source=pc_wind_export,跟爸妈商量好，推出整条三文鱼了,0.05,21,4.76%,0.0%,1,0.0,0.05,2.38,0.05,20,1,5.0%,0.05,2.5,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0,0.0,19.05%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-20,69fdea87000000002003b62d,https://www.xiaohongshu.com/explore/69fdea87000000002003b62d?xsec_token=WBnEJxiOj3esSjVmAffb0KI4tRgBrs_xd6pSxRJDpkqk4=&xsec_source=pc_wind_export,和老爸商量后，推出专为独居姐妹做的小包装,7.84,307,14.66%,0.0%,45,0.0,0.17,25.54,7.84,306,45,14.71%,0.17,25.62,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,87,19,3.46,28.34%,42.22%,44.06%,0.0%,0,0.0,0.0
2026-05-20,69ffd3480000000035032748,https://www.xiaohongshu.com/explore/69ffd3480000000035032748?xsec_token=WBjLY0TzAxpc89nJk3zUBEvBtF_ygP-DOFxqXFYJtmqh0=&xsec_source=pc_wind_export,69囤的虾仁，居然让我开始做饭了😂,0.54,10,40.0%,0.0%,4,0.0,0.14,54.0,0.54,10,4,40.0%,0.14,54.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,1,0.29,20.0%,25.0%,53.31%,0.0%,0,0.0,0.0
2026-05-20,6a009be80000000006037bfd,https://www.xiaohongshu.com/explore/6a009be80000000006037bfd?xsec_token=WBNaW9w9YXZXRGJyPVY3Z-saWLK9NoRLStM4fCWae49pw=&xsec_source=pc_wind_export,谁还去日料店啊，一整条才 300 来块,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-20,6a013a8e00000000080273de,https://www.xiaohongshu.com/explore/6a013a8e00000000080273de?xsec_token=WBDKD46_DUTJ9vYh-kCNnexEjyDaOu9QZsgZuREQNQKQs=&xsec_source=pc_wind_export,太绝了！这才是适合普通家庭的深海鱼,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,50.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-20,6a01782e0000000007025391,https://www.xiaohongshu.com/explore/6a01782e0000000007025391?xsec_token=WBDKD46_DUTJ9vYh-kCNnexExHBLuQ7LDleqnj86mRbKQ=&xsec_source=pc_wind_export,网友嘴巴太严了，空气炸锅就能做......,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,100.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-20,6a01813300000000070126cc,https://www.xiaohongshu.com/explore/6a01813300000000070126cc?xsec_token=WBDKD46_DUTJ9vYh-kCNnexOMDUalemQNg9L2wDzZL8nM=&xsec_source=pc_wind_export,69元5袋虾仁，一袋一顿真的很适合减脂期,4.71,75,21.33%,0.0%,16,0.0,0.29,62.8,4.71,75,16,21.33%,0.29,62.8,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,14,5,1.48,18.67%,31.25%,31.35%,0.0%,0,0.0,0.0
2026-05-21,692e4f1e000000001f007cb8,https://www.xiaohongshu.com/explore/692e4f1e000000001f007cb8?xsec_token=WBiGQg1u-W4V8sZsIn-llKe09K1sE-ezo3qmFqx-a6cDo=&xsec_source=pc_wind_export,在小红书上买到了整条三文鱼…,0.54,7,28.57%,0.0%,2,0.0,0.27,77.14,0.54,7,2,28.57%,0.27,77.14,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,1,0.06,28.57%,50.0%,11.11%,0.0%,0,0.0,0.0
2026-05-21,69456f51000000001f006a7b,https://www.xiaohongshu.com/explore/69456f51000000001f006a7b?xsec_token=WB3bh0BH5K0kc2Hl-bqScR0Ec40inVmS5JK1W8C8ixc9s=&xsec_source=pc_wind_export,其实，300块能吃一个月的三文鱼😎,48.11,743,13.73%,0.0%,102,378.0,0.47,64.75,44.44,735,101,13.74%,0.44,60.46,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,48.11,378.0,7.86,1,48.11,378.0,7.86,1,48.11,378.0,7.86,251,47,37.39,33.78%,46.08%,77.71%,0.98%,1,378.0,8.51
2026-05-21,69b91f54000000002800a745,https://www.xiaohongshu.com/explore/69b91f54000000002800a745?xsec_token=WBLvxvEeJzsnTuMSq7iu6mX_3g7dffoK8GGP0dMeGJVKw=&xsec_source=pc_wind_export,和老爹商量后，推出一人食小包装,0.03,23,4.35%,0.0%,1,0.0,0.03,1.3,0.03,22,1,4.55%,0.03,1.36,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,1,0.03,8.7%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-05-21,69c2acd60000000028008317,https://www.xiaohongshu.com/explore/69c2acd60000000028008317?xsec_token=WBzXHWDou8TL24WFO1UUnRMDBGYfi3xf-4dKjxM3hn9XE=&xsec_source=pc_wind_export,感谢315，让我家无添加虾仁又爆单了,5.47,142,13.38%,0.0%,19,0.0,0.29,38.52,5.47,142,19,13.38%,0.29,38.52,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,40,10,4.4,28.17%,52.63%,80.45%,0.0%,0,0.0,0.0
2026-05-21,69c353ba000000001e00cbc5,https://www.xiaohongshu.com/explore/69c353ba000000001e00cbc5?xsec_token=WBfSC_n371aK-FHrCOLsf__tK2mgz-fW902ywsMrT6rRE=&xsec_source=pc_wind_export,同事总说我天天吃虾仁也太奢侈了……,0.64,19,15.79%,0.0%,3,0.0,0.21,33.68,0.64,19,3,15.79%,0.21,33.68,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,1,0.17,31.58%,33.33%,27.04%,0.0%,0,0.0,0.0
2026-05-21,69c3a5ab00000000280097e2,https://www.xiaohongshu.com/explore/69c3a5ab00000000280097e2?xsec_token=WBfSC_n371aK-FHrCOLsf__q5JRo-w40k0Zp0v9zR9CTQ=&xsec_source=pc_wind_export,长期主义的三文鱼，真的没有平替。。。,0.13,16,12.5%,0.0%,2,0.0,0.07,8.13,0.13,16,2,12.5%,0.07,8.13,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0.07,18.75%,50.0%,53.85%,0.0%,0,0.0,0.0
2026-05-21,69c4d7c300000000200387da,https://www.xiaohongshu.com/explore/69c4d7c300000000200387da?xsec_token=WBdSMwRhQgXYB0xSZvioQafvCSrOqsqcxByyPe4y62184=&xsec_source=pc_wind_export,真别低估了100来块的购买力，够吃半个月了,0.86,36,25.0%,0.0%,9,0.0,0.1,23.89,0.86,36,9,25.0%,0.1,23.89,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9,4,0.34,25.0%,44.44%,39.12%,0.0%,0,0.0,0.0
2026-05-21,69ca9180000000001f0062ef,https://www.xiaohongshu.com/explore/69ca9180000000001f0062ef?xsec_token=WB1qhXfPDTLqfSPf2C3hmRFRrYJr76N76flGVz2vRAOr0=&xsec_source=pc_wind_export,以为300多没多少，结果把整条三文鱼发来了,0.00,6,0.0%,0.0%,0,0.0,0.0,0.0,0.0,6,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,33.33%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-21,69dbb9880000000022025a4f,https://www.xiaohongshu.com/explore/69dbb9880000000022025a4f?xsec_token=WBhc4mf568z6bxMhndg_EIpZQ7ucXbWy6OZVBkOd5Kwes=&xsec_source=pc_wind_export,跟爸妈商量好，推出整条三文鱼了,0.10,10,10.0%,0.0%,1,0.0,0.1,10.0,0.1,10,1,10.0%,0.1,10.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,20.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-21,69dca905000000002202add5,https://www.xiaohongshu.com/explore/69dca905000000002202add5?xsec_token=WBweZPjNCIf57S0Tpf9yKo3X6iIagY8-Q5yiIpa9Nd-Xg=&xsec_source=pc_wind_export,太喜欢这个整条三文鱼了，比Sam实惠多了,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,100.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-21,69df3dc3000000001d01fb12,https://www.xiaohongshu.com/explore/69df3dc3000000001d01fb12?xsec_token=WBr6e67ib6aWGvmT-Z0HGrMcCXzjtMxroP8t1KMC8QIlM=&xsec_source=pc_wind_export,比Sam都实惠的整条三文鱼,0.04,1,100.0%,0.0%,1,0.0,0.04,40.0,0.04,1,1,100.0%,0.04,40.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-21,69df9be9000000001f00772d,https://www.xiaohongshu.com/explore/69df9be9000000001f00772d?xsec_token=WBr6e67ib6aWGvmT-Z0HGrMSpp8xwM6zZYoOZ9aJruBMY=&xsec_source=pc_wind_export,山母的品质，Pxx 的价格！,0.26,1,100.0%,0.0%,1,0.0,0.26,260.0,0.26,1,1,100.0%,0.26,260.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-21,69e212da000000002003abc4,https://www.xiaohongshu.com/explore/69e212da000000002003abc4?xsec_token=WB5W3x6cf0o3XUSoelXjwZbGSv8TJkqgbm-Vax5BX1-go=&xsec_source=pc_wind_export,希望整条三文鱼火，但火了又怕断货,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
